"VESTIGINGSNUMMER","url"
"16ZC00","https://www.poolsterlelystad.nl/wp-content/uploads/sites/16/2017/12/Schoolgids-2017-2018-003.pdf.pagespeed.ce.NdX5_Y7P7i.pdf"
"16ZD00",NA
"16ZF00","http://www.obsdepeppelaer.info/ckfinder/userfiles/files/schoolgids_2017-2018.pdf"
"16ZG00","http://achtbaan.asg-almere.nl/sites/001.v2-achtbaan/files/images/schooljaar20171018schoolgids_0.pdf"
"16ZJ00",NA
"16ZM00",NA
"16ZO00","https://www.stvictorschool.nl/sophia_C01/UploadData/images/15/1133/0/schoolgids_2017-2018.pdf"
"16ZQ00",NA
"16ZS00",NA
"16ZT00",NA
"16ZX00","http://www.kameleon.asg-almere.nl/sites/001.v2-kameleon/files/images/schoolgids_2017-2018.pdf"
"16ZY00",NA
"16ZY01",NA
"16ZZ00",NA
"17AB00","http://www.mrvaneijck.nl/wp-content/uploads/2010/06/Schoolgids-2017-2018.pdf"
"17AC00","https://www.askoscholen.nl/scholen/lidwinaschool/praktisch/Praktisch s-z/Documents/Schoolgids Lidwinaschool 2017-2018.pdf"
"17AE00",NA
"17AH00","http://www.sterrensteen.nl/doc.php?name=Sterrensteen%20Schoolgids1617.pdf"
"17AM00",NA
"17AP00",NA
"17AV00","http://argonaut.asg-almere.nl/sites/001.v2-argonaut/files/images/schoolgidsargonaut1718_0.pdf"
"17BB00","https://www.askoscholen.nl/scholen/huibersschool/nieuws/Documents/2014-09-01%20Informatiegids_passend_onderwijs_2014.pdf"
"17BC00","http://www.obs-runde.nl/bestanden/file/schoolgids%2017-18.pdf"
"17BH00",NA
"17BL00",NA
"17BP00","http://www.zeetuin.asg-almere.nl/sites/001.v2-zeetuin/files/images/schoolgids_2017-2018.pdf"
"17BT00","http://obstuindorp.nl/wp-content/uploads/2012/06/Schoolgids-2016-2017.-OBS-Tuindorp-definitief..pdf"
"17BU00","http://abc-mediatheek.nl/Anbrenge/Schoolgids%2017-18.pdf"
"17BW00",NA
"17BY00",NA
"17CA00","http://www.jenaplanwittevrouwen.nl/07_docs/Schoolgids-Wittevrouwen.pdf"
"17CB00","http://www.meesterbaars.nl/Portals/690/docs/Schoolgids%20Meester%20Baars%202013-2014.pdf"
"17CI00",NA
"17CJ00",NA
"17CL00","http://www.obsdekoekoek.nl/wp-content/uploads/2013/07/Schoolgids-2017-2018-De-Koekoek.pdf"
"17CM00","https://www.rkregenboog.nl/rkr/wp-content/uploads/2011/09/Schoolgids-2017-2018-RK-de-Regenboog-web.pdf"
"17CN00",NA
"17CT00",NA
"17CU00","https://ploeg.pcboapeldoorn.nl/media/8443/schoolgids-de-ploeg_2017-2018_lr.pdf"
"17CV00",NA
"17CW00",NA
"17CY00",NA
"17DA00","http://digitalis.asg-almere.nl/sites/digitalis.asg-almere.nl/files/images/2015-2016schoolgidsdigitalis.pdf"
"17DA03","http://digitalis.asg-almere.nl/sites/digitalis.asg-almere.nl/files/images/2015-2016schoolgidsdigitalis.pdf"
"17DC00","https://terebint.pcboapeldoorn.nl/media/8465/schoolgids-de-terebint_2017-2018_lr.pdf"
"17DF00",NA
"17DG00","http://www.obs-viersprong.nl/viersprong/images/Overdeschool/Schoolgids-2017--2018.pdf"
"17DI00",NA
"17DK00","http://tjasker.asg-almere.nl/sites/tjasker.asg-almere.nl/files/images/schoolgids_obs_de_tjasker_2016-2017.pdf"
"17DP00","http://sterrenschooldeglobetrotter.nl/wp-content/uploads/2016/07/Schoolgids-2017-2018-Sterrenschool-De-Globetrotter.pdf"
"17DP01",NA
"17DQ00",NA
"17DR00","http://deuitvinding.nl/images/Schoolgids-2017-2018.pdf"
"17DV00","http://kring.asg-almere.nl/sites/kring.asg-almere.nl/files/downloads/schoolgids_1718.pdf"
"17DW00","https://jeroenboschkpo.mijnschoolinfo.nl/files/domains/jeroenboschkpo.mijnschoolinfo.nl/mailing/mailing_attachment/file/59a42e71-a730-4563-be85-64836d47348e/JeroenBosch_gids_17-18_spread_DEF.pdf"
"17DX00","https://kring.pcboapeldoorn.nl/media/8432/schoolgids-pcbo-de-kring-2017-2018-definitief.pdf"
"17DZ00","http://www.kohnstammschool.nl/wp-content/uploads/2017/10/Schoolgids.pdf"
"17EA00","http://www.pausjoannes.nl/phpimg/288026cd583a7a0f7c9/schoolgids-2017-2018.pdf"
"17EB00",NA
"17EC00","http://beijumkorf.openbaaronderwijsgroningen.nl/contentfiles/beijumkorf/Document/531/530830.pdf"
"17EF00",NA
"17EG00",NA
"17EH00",NA
"17EJ00","http://www.obs-dordtsetil.nl/bestanden/file/Schoolgids%202017-2018.pdf"
"17EL00","https://debroekheurne.nl/web/images/afbeeldingen/Beleidsplannen/schoolgids-2017-2018.pdf"
"17EP00",NA
"17EQ00",NA
"17ER00",NA
"17ES00","http://christophoor.nl/upload/schoolgids.pdf"
"17EV00",NA
"17EW00",NA
"17EZ00",NA
"17FA00",NA
"17FC00",NA
"17FF00",NA
"17FG00","http://www.swoaistee.nl/files/2017/07/Schoolgids%202017-2018.pdf"
"17FJ00",NA
"17FK00",NA
"17FL00",NA
"17FL01",NA
"17FR00",NA
"17FU00","http://www.obs-koppel.nl/koppel/images/downloads/Schoolgids_2017-2018.pdf"
"17FW00",NA
"17GU00","https://gong.pcboapeldoorn.nl/media/8474/schoolgids_de-gong_2017-2018-lr.pdf"
"17JD00","http://www.obs-dreske.nl/dreske/images/Schoolgids-2015-2016.pdf"
"17JG00","http://borgmanschool.openbaaronderwijsgroningen.nl/contentfiles/borgmanschool/Document/531/530977.pdf"
"17JG01",NA
"17JL00","https://spring-meilan.nl/friksbeheer/wp-content/uploads/2012/12/Schoolgids-CBS-Spring-2017-2018.pdf"
"17JM00",NA
"17JN00","http://www.cbsklinket.nl/wp-content/uploads/2016/03/schoolgids-CBS-t-Klinket.pdf"
"17JP00",NA
"17JV00","file:///C:/Users/Leon/Downloads/schoolgids_2015-2019_de_Zegge.pdf"
"17JV01",NA
"17JX00",NA
"17KB00","https://www.deneerakker.nl/bestanden/458877/2017-2018-informatiegids-De-Neerakker.pdf"
"17KC00",NA
"17KD00","http://www.st-carolusschool.nl/wp-content/uploads/2017/08/schoolgids-2017-2018.pdf"
"17KG00",NA
"17KI00","https://www.mariaschoolzandvoort.nl/syndeo_data/media/schoolgids/Schoolgids_2017-2018_Mariaschool_.pdf"
"17KJ00",NA
"17KM00","http://abc-mediatheek.nl/Swartemeer/Schoolgids%20Swartemeer%202016%20-%202018.pdf"
"17KU00",NA
"17KW00","https://emma.pcboapeldoorn.nl/media/8775/schoolgids-emmaschool_2017-2018_lr.pdf"
"17KZ00","http://www.bs-dedriesprong.nl/upload/6/files/schoolgids/2016-2017_schoolgids_17kz.pdf"
"17LE00",NA
"17LF00","http://mobilecms.blob.core.windows.net/appfiles/app_1350/File/Schoolgids_2017-2018_definitief_.pdf"
"17LH00","http://www.basisschoolintpark.nl/images/banners/Schoolgids/Jaargids_2017-2018-v01.pdf"
"17LI00","https://www.nicolaaszandvoort.nl/syndeo_data/media/schoolgids_2017-2018_Nicolaas_nieuwe_versiedocx.pdf"
"17LM00",NA
"17LQ00","https://dehoeksteen-meilan.nl/friksbeheer/wp-content/uploads/2017/02/SCHOOLGIDS-2017-2018.pdf"
"17LT00","https://kompas.pcboapeldoorn.nl/media/8444/schoolgids-het-kompas_2017-2018.pdf"
"17LU00",NA
"17LW00","http://www.bs-driestam.nl/upload/8/files/onze_school/schoolgids_2017-2018.pdf"
"17LY00","http://www.deschothorst.nl/wp-content/uploads/2017/10/SCHOOLGIDS2017-2018DEF-1.pdf"
"17MD00",NA
"17MF00",NA
"17MH00","http://architect.asg-almere.nl/sites/architect.asg-almere.nl/files/images/schoolgids_architect_2017-2018.pdf"
"17MI00","https://deroerganger-meilan.nl/friksbeheer/wp-content/uploads/2013/10/Schoolgids-2016-2017.pdf"
"17MK00",NA
"17MM00",NA
"17MQ00",NA
"17MS00",NA
"17MT00",NA
"17MT01",NA
"17MX00","https://hetkompas-meilan.nl/friksbeheer/wp-content/uploads/2012/12/schoolgids-2016-2017.pdf"
"17MZ00",NA
"17NB00","http://www.dewierde.nl/syndeo_data/media/Schoolgids_2017-2018_De_Wierde.pdf"
"17NG00",NA
"17NH00","https://www.obsharrybannink.nl/images/afbeeldingen/Beleidsplannen/2017-2018/schoolgids-2017-2018.pdf"
"17NI00","http://brederoschool.openbaaronderwijsgroningen.nl/contentfiles/brederoschool/Document/525/524862.pdf"
"17NM00",NA
"17NO00",NA
"17NR00",NA
"17NS00",NA
"17NT00","https://www.josephhaydn.nl/syndeo_data/media/schoolgids/Schoolgids_2016-2017.pdf"
"17NW00","https://ichthus.pcboapeldoorn.nl/media/8520/schoolgids-ichthus-2017-2018.pdf"
"17NX00","http://mobilecms.blob.core.windows.net/appfiles/app_1542/File/Schoolgids_2017_2018_def.pdf"
"17NZ00",NA
"17OC00","http://www.kbhz.nl/wp-content/uploads/2015/04/KBHZ-schoolgids-2011-2012.pdf"
"17OF00","https://www.lares-robbedoes.nl/obs_la_res/de_school/index.php?eID=tx_securedownloads&p=2587&u=0&g=0&t=1517061027&hash=8f8bd9fdc471814ad7bb9b81009a666dbf6d0eb6&file=fileadmin%2Ffiles%2Flares%2Fschoolgids_2017_2018.compressed.pdf"
"17OM00",NA
"17ON00","http://www.daltonschoolrijnsweerd.nl/attachments/article/127/Schoolgids 2017-2018 definitief.pdf"
"17ON01",NA
"17OR00",NA
"17OV00",NA
"17PA00",NA
"17PC00",NA
"17PF00",NA
"17PG00",NA
"17PI00","http://www.kbhz.nl/wp-content/uploads/2015/04/KBHZ-schoolgids-2011-2012.pdf"
"17PI01",NA
"17PI02",NA
"17PK00",NA
"17PR00",NA
"17PV00","https://www.bstweelingen.nl/source/Documenten/Schoolgids%202017-2018%20versie%205%20juli%202017.pdf"
"17PZ00",NA
"17PZ01","https://www.leerplein055.nl/wp-content/uploads/sites/61/2016/10/Gids-voor-invallers-0215ZS.1.pdf"
"17QA00",NA
"17QE00",NA
"17QH00",NA
"17QJ00","https://www.telgenborch.nl/syndeo_data/media/schoolgids/schoolgids_2017_2018.pdf"
"17QK00","http://www.bs-tempel.nl/upload/7/files/algemeen/schoolgids_2017-2018.pdf"
"17QL00","https://www.skpo-korenaar.nl/wp-content/uploads/2017/09/Schoolgids-De-Korenaar-2017-2018.pdf"
"17QN00","http://www.dehunenborg.nl/wp-content/uploads/2016/10/Schoolgids-Hunenborg-2017-2018-.pdf"
"17QQ00",NA
"17QV00","https://kws.pcboapeldoorn.nl/media/8224/schoolgids_kws_2017-2018_v6.pdf"
"17QY00","http://www.dehuve.nl/syndeo_data/media/schoolgids2017-2018_2_.pdf"
"17RC00",NA
"17RD00",NA
"17RE00",NA
"17RJ00","https://korenaar.pcboapeldoorn.nl/media/8472/schoolgids-korenaar_2017-2018_lr.pdf"
"17RK00",NA
"17RK01",NA
"17RL00","https://www.depionier.net/pio/wp-content/uploads/2017/11/gidspionier2017-2018.pdf"
"17RM00","http://mobilecms.blob.core.windows.net/appfiles/app_895/File/Zorg_en_begeleiding_schoolgids.pdf"
"17RN00",NA
"17RQ00",NA
"17RS00",NA
"17RX00",NA
"17RX01",NA
"17RY00","http://www.bs-reigerlaan.nl/bestanden/453556/Reigerlaan-schoolgids-2017-2018.pdf"
"17RZ00",NA
"17SJ00",NA
"17SK00","http://www.obsooginal.nl/montessori/cp/uploads/hipe_content/Montessori-Schoolgids-2017-2018.pdf"
"17SK01",NA
"17SL00",NA
"17SP00",NA
"17SQ00",NA
"17SR00","http://www.destarter.nl/contentfiles/destarter/Document/527/526905.pdf"
"17ST00","http://www.parkschool-utrecht.nl/uploads/1/3/4/9/13495396/schoolgidsparkschool.pdf"
"17SW00",NA
"17SW01",NA
"17SX00","http://mobilecms.blob.core.windows.net/appfiles/app_685/File/RP_SchoolGids_17-18_DEF.pdf"
"17SZ00","http://www.st-janschool.nl/wp-content/uploads/2017/09/Infogids-Sint-Janschool-2017-2018-.pdf"
"17TC00",NA
"17TF00","http://www.passendonderwijs.nl/wp-content/uploads/2013/08/Informatiegids-Passend-Onderwijs-2014.pdf"
"17TG00","http://mobilecms.blob.core.windows.net/appfiles/app_1127/GenericList/schoolgids_Beppino_Sarto_2017-2018.pdf"
"17TI00","http://www.titusbrandsma.nl/wp-content/uploads/2016/11/Schoolgids-2016-2017.pdf"
"17TI01",NA
"17TI02",NA
"17TJ00",NA
"17TK00",NA
"17TP00",NA
"17TQ00",NA
"17TU00","https://www.bavokring.nl/bavo/wp-content/uploads/2017/11/BAVO-schoolgids_2017-2018.pdf"
"17TW00",NA
"17TX00","http://www.blauwe-aventurijn.nl/wp-content/uploads/2017/11/schoolgids-2017-2018.pdf"
"17TZ00",NA
"17UA00",NA
"17UB00",NA
"17UC00","https://onzeregenboog.nl/wp-content/uploads/2017/11/Schoolgids_2017-2018_Internet.pdf"
"17UE00",NA
"17UG00",NA
"17UH00",NA
"17WX00","https://www.montinischool.nl/bestanden/454353/Schoolgids-2016-2020-10juli2017.pdf"
"17WY00","http://www.bs-wegwijzer.nl/wp-content/uploads/sites/15/2014/12/schoolgids-17-18.pdf"
"17WZ00",NA
"17XB00",NA
"17XB01",NA
"17XF00",NA
"17XI00",NA
"17XQ00","http://www.bsschinveld.nl/images/documenten/onderwijs/Schoolgids-1718-BSSchinveld-17XQ.pdf"
"17XT00",NA
"17XV00","https://www.aloysius-school.nl/bestanden/454272/De-St.-Aloysius-schoolgids-2017-2018.pdf"
"17XW00","http://www.heldercamara.nl/wp-content/uploads/sites/13/2017/08/schoolgids-2017.pdf"
"17XX00",NA
"17XZ00",NA
"17YE00","https://grebbe.nl/downloads/schoolgids.pdf"
"17YN00","http://www.hulstschool.nl/filemanager/uploaded/documenten/informatiegidsje Overblijven 2017-2018.pdf"
"17YR00","http://www.dominicusschool.nl/phpimg/6cd6ea239ede4717c0b/schoolgids-2017-2018.pdf"
"17YV00",NA
"17YV01",NA
"17YX00","http://www.jenaplandebrug.nl/wp-content/uploads/2014/11/Schoolgids-2017-2018-def.pdf"
"17ZD00","http://www.kbs-mariaschool.nl/Documents/2017-2018%20Schoolgids.pdf"
"17ZF00",NA
"17ZG00","http://www.bsdefakkel.nl/wp-content/uploads/2014/03/Informatiegids-Passend-Onderwijs-2014.pdf"
"17ZI00",NA
"17ZK00",NA
"17ZL00",NA
"17ZO00",NA
"17ZP00",NA
"17ZQ00",NA
"17ZR00","http://www.lukasschool.nl/assets/media-lukasschool/schoolgids/Schoolgids-17-18-definitief18085.pdf"
"17ZR02",NA
"17ZR03",NA
"17ZU00","https://www.valentijnschool.nl/val/wp-content/uploads/2007/01/Schoolgids-1718-WEBversie.pdf"
"17ZV00",NA
"17ZY00",NA
"18AA00",NA
"18AA03",NA
"18AB00",NA
"18AC00",NA
"18AE00","http://www.wilakkers.nl/bestanden/468797/schoolgids_2017-2018_v2.pdf"
"18AF00",NA
"18AH00",NA
"18AK00","http://www.oscarromeroschool.nl/wp-content/uploads/2013/09/Schoolgids-16-17-def.-1.pdf"
"18AP00",NA
"18AQ00",NA
"18AU00",NA
"18AX00",NA
"18BA00",NA
"18BB00","http://www.pausjohannes.eu/files/schoolgids.pdf"
"18BG00","http://www.mgrbekkers.nl/starnet/media/Downloads_publiek/Schoolgids_Mgr._Bekkersschool.pdf"
"18BJ00",NA
"18BK00","http://mobilecms.blob.core.windows.net/appfiles/app_775/File/schoolgids_2017_-_2018.pdf"
"18BM00",NA
"18BN00",NA
"18CF00",NA
"18DS00","http://www.de-bellefleur.nl/images/nieuwsbrieven/Schoolgids_De_Bellefleur_2016-2017.pdf"
"18DS01",NA
"18DS02","http://www.houtkoperschool.nl/images/Schoolgids_Houtkoper_2016-2017.pdf"
"18DS03","http://www.isandraschool.nl/images/Schoolgids_2017-2018.pdf"
"18DT00",NA
"18DW00",NA
"18DX00",NA
"18DY00","http://www.basisschooldeboemerang.nl/wp-content/uploads/2017/07/Boemerang-schoolgids-2017-2018.pdf"
"18EA00",NA
"18EB00","https://esselyckerwoude.nl/wp-content/uploads/2015/07/schoolgids-Esselyckerwoude-2017-2018.pdf"
"18EB01",NA
"18EB02",NA
"18ED00",NA
"18EG00","http://www.obsdewierde.nl/bestanden/463746/Schoolgids-2017-2018.pdf"
"18EH00","https://arnoldusvanos.nl/wp-content/uploads/2016/08/Schoolgids-Arnoldus-van-Os-16-17.pdf"
"18EJ00","https://www.springplankettenleur.nl/syndeo_data/media/schoolgids_2017-2018_def_5-7.pdf"
"18EJ01","https://www.obsdeleest.nl/syndeo_data/media/schoolgids/schoolgids_Leest_2017-2018.pdf"
"18EK00",NA
"18EL00","http://www.obsmesch.nl/wp-content/uploads/2017/12/schoolgids-2017-2018-OBS-Mesch.pdf"
"18EO00","http://www.obsdevogelaar.nl/school/fileadmin/Vogelaar/Schoolgids-kalender_De_Vogelaar_15-16.pdf"
"18EP00",NA
"18ER00",NA
"18ER01",NA
"18ES00",NA
"18ET00","http://obs-depijlstaart.nl/wp-content/uploads/2017/08/Schoolgids-1718.pdf"
"18FA00",NA
"18FC00",NA
"18FD00",NA
"18FE00",NA
"18FF00","https://obspietdespringer.webnode.nl/_files/200030223-e9d3ceacce/schoolgids 2017-2018 -2.pdf"
"18FH00",NA
"18FI00","https://www.obstorenven.nl/Surplus_C01/ShowDocument.asp?OriginCode=H&OriginComID=19&OriginModID=1625&OriginItemID=0&CustID=681&ComID=19&DocID=163&Download=true&Ext=.pdf"
"18FJ00","http://www.tweestromenschool.nl/pdf/schoolgids Tweestromenschool 2017-2018.pdf"
"18FK00",NA
"18FM00","http://www.obsdewoelwaters.nl/images/Schoolgids/Schoolgids_2017-2018.pdf"
"18FN00",NA
"18FU00",NA
"18FV00","http://sint-michael.nl/contentfiles/michaelschoolgroningen/Document/25817/25817095.pdf"
"18FY00","http://www.deopstapniekerk.nl/Portals/0/School/Schoolgids%202016-2018%20De%20Opstap.pdf"
"18GA00",NA
"18GB00","http://delichtboei.archipelscholen.nl/wp-content/uploads/sites/10/2017/07/Schoolgids-De-Lichtboei-2016-2017-1.pdf"
"18GF00","https://tweemasternigtevecht-live-2e3218491d5d4-3a7c502.aldryn-media.io/files/Schoolgids%20TWEEMASTER%20%202017-2018.pdf"
"18GH00","http://www.obs-despringplank.nl/portals/795/docs/schoolgids/springplank%20schoolgids.pdf"
"18GP00",NA
"18GQ00","http://www.dewilgenvlijmen.nl/media/616319/20160419-schoolgids-2017-2018.pdf"
"18GS00",NA
"18GT00",NA
"18GU00","http://www.inclusiefonderwijs.com/sigmond/wp-content/uploads/2012/09/schoolgids-2017-2018-obs-Burgemeester-Sigmond.pdf"
"18GW00","http://daltonschooldevrijheid.nl/Portals/26/schoolgids%20De%20Vrijheid%202017-2018.pdf"
"18GW01",NA
"18GZ00","https://www.toverlaars.nl/syndeo_data/media/Formulieren/algemene_informatie/Schoolgids_2017-2018.pdf"
"18HB00","http://www.obs-iemenhof.nl/bestanden/file/Schoolgids%202017-2018.pdf"
"18HD00",NA
"18HF00",NA
"18HG00",NA
"18HI00",NA
"18HK00","https://www.deboogurt.nl/-uploads/files/insite/schoolgids-boogurt-2017-2018.pdf"
"18HL00","http://www.dehoeksteen.nl/Portals/0/School/Schoolgids%202017-2018_1.pdf"
"18HN00","https://www.devuurvogel.nl/media/1222/Schoolgids_augustus%202017%20web.pdf"
"18HO00","http://www.paletopheusden.nl/images/documenten/schoolkalender/Schoolgids_2016-2017.pdf"
"18HO01","http://www.paletkesteren.nl/images/Schoolgids_2017-2018.pdf"
"18HP00",NA
"18HQ00","http://bouwsteen-finsterwolde.nl/wp-content/uploads/2017/11/schoolgids-obs-De-Bouwsteen-2017-2018.pdf"
"18HS00","https://obsravelijn-live-a1facb6df8ff4af48ec17-a783aeb.aldryn-media.com/files/Schoolgids%202017-2018.pdf"
"18HS01",NA
"18HT00","https://www.beatrixschool-buren.nl/wp-content/uploads/2015/08/Beatrix-schoolgids-def-2017-2018.pdf"
"18HX00","https://www.calvijnschool.nl/wp-content/uploads/Schoolgids-deel-B-2017-2018.pdf"
"18IC00","http://www.obsbijvanck.nl/wp-content/uploads/2011/03/schoolgids-2017-2018.pdf"
"18IE00","http://www.obsdezilverenmaan.nl/web/images/uploads/Website_com/zmschoolgids2015.pdf"
"18IF00","http://obsdesalto.nl/school/assets/templates/salto/files/schoolgids/Schoolgids 2017-2018 Obs De Salto.pdf"
"18IJ00",NA
"18IP00","http://www.obsverschoor.nl/files/media/schoolgids_2017-2018.doc.pdf"
"18IQ00",NA
"18IU00",NA
"18IX00","https://www.obsdehorizon.nl/bestanden/458628/Schoolgids-2017-2018.pdf"
"18IY00","https://profcasimir-live-4001f249c5ef45e69c660-83eac17.aldryn-media.com/files/schoolgids2017-2018.pdf"
"18IZ00","http://www.abtemoschool.nl/user_files/downloads/schoolgids_van_de_abt_emoschool_2015-2016.pdf"
"18JB00",NA
"18JD00",NA
"18JE00",NA
"18JG00","http://www.rehobothschool-capelle.nl/bestanden/453139/Schoolgids-2017-2018---Websiteversie.pdf"
"18JH00","http://www.qliqprimair.nl/baken/wp-content/uploads/sites/2/2015/02/Schoolgids-2017-2018.pdf"
"18JI00",NA
"18JL00","http://www.debontestegge.nl/syndeo_data/media/schoolgids/Schoolgids_de_Bonte_Stegge_2017-2018_definitief.pdf"
"18JO00","http://dnbogerd.nl/wp-content/uploads/sites/17/2017/05/Schoolgids_2017-2018.pdf"
"18JU00",NA
"18JW00",NA
"18JX00","http://www.bsdetalisman.nl/bestanden/455224/2017-SCHOOLGIDS-def..pdf"
"18JY00","https://www.mrgroenvanprinsterer.nl/wp-content/uploads/schoolgids_16_17.pdf"
"18KB00","https://obblaricum-live-05cbc00229a54af8bc6948-3a07479.aldryn-media.com/files/Schoolgids%202017-2018.pdf"
"18KF00",NA
"18KG00","https://www.obs-desluis.nl/Surplus_C01/ShowDocument.asp?OriginCode=H&OriginComID=22&OriginModID=1944&OriginItemID=0&CustID=681&ComID=22&DocID=157&Download=true&Ext=.pdf"
"18KI00",NA
"18KJ00",NA
"18KK00","http://mokum.net/bornwaterschool/wp-content/uploads/2015/12/schoolgids.pdf"
"18KO00","http://www.prinsesmargrietschoolterschelling.nl/wp-content/uploads/2015/04/schoolgids-2017-2018-PM-cocept.pdf"
"18KP00",NA
"18KU00","https://www.obsderozebottel.nl/syndeo_data/media/template_images/WebDesignEditor2/Schoolgidsen/Schoolgids_2017-2018_website.pdf"
"18KV00","http://www.obsdetouwladder.nl/userfiles/obsdetouwladder.nl/files/Schoolgids%20De%20Touwladder%20-Start%202017-2018.pdf"
"18KV01","http://www.obsdestart.nl/userfiles/obsdestart.nl/files/SchoolgidsDeTouwladderStart2017-2018.pdf"
"18KX00",NA
"18LB00","http://www.tkompas.nl/Portals/0/School/Documenten/schoolgids%202017-2018.pdf"
"18LE00",NA
"18LF00","http://www.hetheemnijverdal.nl/informatie/assets/templates/heem/files/documents/SCHOOLGIDS 2017-2018.pdf"
"18LG00",NA
"18LH00",NA
"18LI00",NA
"18LJ00",NA
"18LJ01",NA
"18LK00",NA
"18LM00",NA
"18LN00","http://www.detoermalijnhasselt.nl/school/fileadmin/Toermalijn/Documenten/schoolgids_kalender_2017_2018.pdf"
"18LN01",NA
"18LR00","https://www.obsdemeerpaalap.nl/Surplus_C01/ShowDocument.asp?OriginCode=H&OriginComID=28&OriginModID=2326&OriginItemID=0&CustID=681&ComID=28&DocID=74&Download=true&Ext=.pdf"
"18LT00","https://obsdelinde-live-33042e8bd0294e4398a0069-4112ac7.aldryn-media.io/files/OBS%20de%20Linde%20Schoolgids%202017-2018.pdf"
"18LU00",NA
"18LY00",NA
"18LZ00",NA
"18LZ01",NA
"18MA00","http://emmaschool.nl/wp-content/uploads/2017/11/Schoolgids-2017-2018-1.pdf"
"18MF00","http://www.devlinderboom.nl/files/schoolgids_17-18.pdf"
"18MG00",NA
"18MH00","https://www.obsdegouwzee.nl/syndeo_data/media/Schoolgids_Gouwzee_2016-2017__1_.pdf"
"18MJ00",NA
"18MK00","http://www.qliqprimair.nl/st-odulfus/wp-content/uploads/sites/9/2017/10/Schoolgids-2017-2018.pdf"
"18MM00","https://dehoekstee.talentwesterveld.nl/wp-content/uploads/sites/4/2016/04/Schoolgids-De-Hoekstee-2017-2018.pdf"
"18MN00",NA
"18MQ00","http://odsmeesteraafjes.nl/wp-content/uploads/sites/2/2016/09/Schoolgids-2017-2018-algemeen.pdf"
"18MR00",NA
"18MR01","http://www.obs-tovercirkel.nl/bestanden/456157/schoolgids-2017-2018-met-voorkant---definitief.pdf"
"18MS00",NA
"18MT00",NA
"18MW00",NA
"18MX00",NA
"18MY00",NA
"18MZ00","http://www.kcdeontdekking.nl/digidact_C02/UploadData/images/11/1042/0/Schoolgids-2017-2018.pdf"
"18NA00",NA
"18NC00",NA
"18NF00","http://www.martenaskoalle.nl/library/media/2-130515-schoolgids2015-2019n.pdf"
"18NG00",NA
"18NH00",NA
"18NI00",NA
"18NM00",NA
"18NN00","http://www.obsdehorst.nl/media/137008/schoolgids-1718.pdf"
"18NQ00",NA
"18NR00",NA
"18NS00",NA
"18NU00","http://www.weremere.nl/bestanden/458731/Schoolgids-2017-2018.pdf"
"18NW00","https://storkschool.talentwesterveld.nl/wp-content/uploads/sites/9/2016/03/schoolgids-2017-2018.pdf"
"18NX00","https://www.lokhorstschool.nl/syndeo_data/media/Jaargids_Lokhorstschool_2017-2018.pdf"
"18OD00","http://www.hetrondeel.nl/digidact_C02/UploadData/images/42/2416/0/Schoolgids-2017-2018.pdf"
"18OE00","http://www.dezwarm.nl/syndeo_data/media/schoolgids/schoolgids.pdf"
"18OF00","http://www.despringplank-eindhoven.nl/wp-content/uploads/schoolgids-2017-2018.pdf"
"18OF02","http://mobilecms.blob.core.windows.net/appfiles/app_1610/File/Schoolgids_2016-2017.pdf"
"18OH00","http://www.markeschool.nl/syndeo_data/media/schoolgids/schoolgids.pdf"
"18OL00",NA
"18OM00","http://www.obslytslibben.nl/library/media/11-191216-schoolgids2016-2017.pdf"
"18OP00",NA
"18OQ00","http://www.dewilhelminaschool.nl/syndeo_data/media/2016-2017_schoolgids/Schoolgids_2016-2017_Wilhelminaschool_oktober_2016.pdf"
"18OV00",NA
"18OY00",NA
"18OZ00",NA
"18PA00",NA
"18PC00","http://www.heerdstee.nl/Portals/0/School/Heerdstee%20schoolgids%2017-18_1.pdf"
"18PE00",NA
"18PJ00",NA
"18PM00","https://pwabeusichem.nl/wp-content/uploads/2017/09/schoolgids-2017-2018.pdf"
"18PN00",NA
"18PP00","http://www.stidalschool.nl/syndeo_data/media/schoolgids_2017-2018.pdf"
"18PT00",NA
"18PT01",NA
"18PU00",NA
"18PV00","http://www.obsbuitenvree.nl/Images/SCHOOLGIDS%20BV%202017-2018.pdf"
"18PW00","https://zevenhoeven.nl/wp-content/uploads/Schoolgids-2017-2018-OBS-De-Zevenhoeven.pdf"
"18PY00",NA
"18QA00",NA
"18QB00","http://www.obsheteiland.nl/wp-content/uploads/sites/33/2011/11/Schoolgids-OBS-Het-Eiland-17-18.pdf"
"18QC00",NA
"18QD00","https://www.obsdekoningsspil.nl/bestanden/460181/Schoolgids-OBS-De-Koningsspil-2017-2018.pdf"
"18QE00",NA
"18QF00","http://www.domheldercamaraschool.nl/wp-content/uploads/2017/09/schoolgids-2017-2018.pdf"
"18QG00",NA
"18QJ00","http://www.springplankrumpt.nl/syndeo_data/media/documenten/Schoolgids_springplank_2016-18.pdf"
"18QK00","http://www.obsdedroomboom.nl/wp-content/uploads/2017/09/Schoolgids-2017-2018-1.pdf"
"18QS00","http://obsharmsmeenge.nl/wp-content/uploads/sites/11/2016/04/schoolgids-harm-smeenge-2017-2018.pdf"
"18QU00",NA
"18QW00",NA
